,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
mango,0.15081521739130435,0.12375,0.16733695652173913,0.15429347826086956,0.14206521739130434,0.1245108695652174,0.14114130434782607,0.10586956521739131,0.15885869565217392,0.19858695652173913,0.13451086956521738,0.1363586956521739,0.14445652173913043,0.1513586956521739,0.14445652173913046,0.17793478260869566,0.20038043478260867,0.1478804347826087,0.22255434782608696,0.1933695652173913,0.18918478260869567,0.16521739130434782,0.16233695652173913,0.18706521739130436,0.08956521739130435,0.11070652173913044,0.13,0.1723913043478261,0.18874999999999997,0.15929347826086956,0.18891304347826085,0.2520652173913044,0.25375,0.3048913043478261,0.26021739130434784,0.2702173913043478,0.2391304347826087,0.3888586956521739,0.4265217391304348,0.35494565217391305,0.27391304347826084,0.2584239130434783,0.27456521739130435,0.32304347826086954,0.34375,0.30157608695652177,0.43331521739130435,0.4703260869565218,0.44630434782608697,0.3059782608695652,0.42624999999999996,0.38418478260869565,0.3661413043478261,0.4006521739130435,0.4201086956521739,0.385,0.42413043478260876,0.5836413043478261,0.5633152173913044,0.6063586956521739,0.6971195652173914,0.5796195652173913,0.3382065217391304,0.3576630434782609,0.37054347826086953,0.401195652173913,0.46478260869565213,0.4678260869565217,0.7360326086956522,0.7383152173913043,0.8022826086956522
mushroom,0.08860576923076922,0.10471153846153847,0.08942307692307691,0.08932692307692307,0.09057692307692308,0.11399038461538462,0.09451923076923077,0.11201923076923077,0.09682692307692307,0.08701923076923078,0.08038461538461537,0.11817307692307691,0.12826923076923077,0.18841346153846153,0.13889423076923077,0.12384615384615384,0.15360576923076924,0.13072115384615385,0.11086538461538462,0.11322115384615385,0.08418269230769232,0.15225961538461538,0.148125,0.12274038461538463,0.39274038461538463,0.5487980769230769,0.5783653846153846,0.5857692307692308,0.5904807692307692,0.6181249999999999,0.22524038461538462,0.2401923076923077,0.18423076923076923,0.1239423076923077,0.09923076923076923,0.1479326923076923,0.10668269230769231,0.21990384615384617,0.24826923076923077,0.22225961538461536,0.24341346153846155,0.6107692307692308,0.7574519230769231,0.7065384615384616,0.6013942307692308,0.5363942307692308,0.45389423076923074,0.26182692307692307,0.16413461538461538,0.15125,0.22822115384615385,0.16889423076923077,0.1946153846153846,0.28110576923076924,0.25408653846153845,0.2562019230769231,0.5209134615384615,0.4808653846153846,0.42932692307692305,0.3727403846153846,0.2742307692307692,0.163125,0.20615384615384616,0.1520673076923077,0.20274038461538463,0.18562499999999998,0.2060096153846154,0.21985576923076922,0.2977884615384615,0.296875,0.21605769230769228
near,0.5027840909090909,0.41124999999999995,0.5156818181818182,0.49539772727272724,0.5051136363636364,0.4097159090909091,0.4894318181818182,0.3884090909090909,0.4964772727272727,0.48920454545454545,0.5246590909090909,0.39971590909090904,0.42772727272727273,0.485625,0.4065340909090909,0.43386363636363634,0.4958522727272727,0.39,0.4531818181818182,0.5424431818181819,0.5098863636363636,0.39011363636363633,0.48613636363636364,0.49187499999999995,0.3473295454545455,0.3415909090909091,0.3871590909090909,0.37982954545454545,0.4948863636363636,0.5267613636363637,0.375625,0.4355681818181818,0.5193181818181819,0.5122159090909091,0.5348863636363637,0.48806818181818185,0.5394886363636364,0.3847159090909091,0.45267045454545457,0.4840909090909091,0.45994318181818183,0.3270454545454546,0.3546590909090909,0.4519318181818182,0.4703409090909091,0.3638636363636364,0.46124999999999994,0.5225,0.5153409090909091,0.5066477272727273,0.48511363636363636,0.5214204545454545,0.5170454545454546,0.4047159090909091,0.4365340909090909,0.44232954545454545,0.3957954545454545,0.4556818181818182,0.5020454545454546,0.4308522727272727,0.5850568181818182,0.5496590909090909,0.5013636363636363,0.505284090909091,0.47420454545454543,0.47278409090909085,0.47017045454545453,0.5039204545454545,0.46875,0.5326136363636363,0.5166477272727273
night,0.3901630434782609,0.7328260869565217,0.5115760869565217,0.3098913043478261,0.4201086956521739,0.7660869565217392,0.5189673913043478,0.6760869565217391,0.3496195652173913,0.2932608695652174,0.24364130434782608,0.7964130434782608,0.5894021739130435,0.32456521739130434,0.783695652173913,0.5085326086956522,0.24983695652173912,0.6334782608695653,0.31875,0.22217391304347828,0.1865217391304348,0.561358695652174,0.2539673913043478,0.20021739130434785,0.9269021739130435,0.8622282608695653,0.7130434782608696,0.4026086956521739,0.1673913043478261,0.1865217391304348,0.6621739130434783,0.3815217391304348,0.19559782608695653,0.2310869565217391,0.19559782608695653,0.20271739130434782,0.1633695652173913,0.5309782608695652,0.42983695652173914,0.22565217391304349,0.19407608695652173,0.6236956521739131,0.4696195652173913,0.28141304347826085,0.19277173913043477,0.5282608695652175,0.34750000000000003,0.17657608695652174,0.22826086956521738,0.1930434782608696,0.26722826086956525,0.17690217391304347,0.15440217391304348,0.30391304347826087,0.19347826086956524,0.15695652173913044,0.4140760869565217,0.21733695652173915,0.19244565217391307,0.3318478260869565,0.16625,0.26152173913043475,0.1579891304347826,0.13956521739130434,0.16277173913043477,0.12994565217391305,0.18418478260869567,0.15108695652173915,0.1954891304347826,0.18483695652173912,0.1766304347826087
noon,0.6473913043478261,0.3475,0.4158152173913044,0.4032608695652174,0.668695652173913,0.3032608695652174,0.42048913043478264,0.2608695652173913,0.3516847826086956,0.4135869565217391,0.7101086956521739,0.25,0.45673913043478265,0.6497826086956522,0.2597826086956522,0.3943478260869565,0.5367934782608695,0.24103260869565218,0.4652173913043478,0.3879347826086956,0.6397282608695651,0.39375,0.6864130434782608,0.7036956521739129,0.0708695652173913,0.15070652173913043,0.2504891304347826,0.4802717391304348,0.5806521739130435,0.5807608695652174,0.2252173913043478,0.3603804347826087,0.6057608695652175,0.4659782608695652,0.39293478260869563,0.603804347826087,0.6057608695652174,0.2727173913043478,0.41483695652173913,0.5568478260869565,0.5873369565217391,0.17532608695652172,0.32516304347826086,0.5688043478260869,0.6458152173913043,0.22130434782608696,0.3740760869565217,0.5972826086956522,0.5284239130434782,0.4040217391304348,0.4526630434782608,0.6027173913043479,0.5716847826086956,0.45668478260869566,0.59125,0.6305434782608695,0.3652173913043478,0.6615217391304348,0.6967391304347825,0.41945652173913045,0.6367934782608696,0.4771739130434782,0.38228260869565217,0.5567934782608696,0.5683695652173913,0.5818478260869565,0.5034239130434782,0.6266847826086956,0.7321195652173913,0.7317934782608696,0.6569021739130435
ocean,0.8732222222222222,0.8503888888888889,0.27205555555555555,0.14766666666666667,0.9118333333333333,0.8843888888888889,0.36416666666666664,0.14272222222222222,0.1595,0.13122222222222224,0.8586666666666667,0.8218888888888889,0.7583333333333333,0.7026666666666667,0.14155555555555555,0.1808888888888889,0.20416666666666666,0.16911111111111113,0.1587777777777778,0.15611111111111112,0.7352777777777777,0.6181111111111112,0.7464444444444445,0.7120555555555554,0.21144444444444446,0.24616666666666667,0.27194444444444443,0.26283333333333336,0.24061111111111114,0.2931111111111111,0.1921111111111111,0.18622222222222223,0.20522222222222222,0.15816666666666665,0.11833333333333333,0.45827777777777773,0.4361111111111111,0.26411111111111113,0.32555555555555554,0.3215,0.3303333333333333,0.19877777777777778,0.2528333333333333,0.3109444444444444,0.306,0.22688888888888892,0.18205555555555558,0.2577777777777778,0.1825,0.14049999999999999,0.27216666666666667,0.26905555555555555,0.29355555555555557,0.25277777777777777,0.29527777777777775,0.25205555555555553,0.22127777777777777,0.25272222222222224,0.3005,0.19744444444444445,0.27194444444444443,0.15022222222222223,0.13505555555555554,0.2025,0.20650000000000002,0.22149999999999997,0.21161111111111108,0.2095,0.20544444444444443,0.2628888888888889,0.18877777777777777
pants,0.5130208333333334,0.4396875,0.24973958333333335,0.16942708333333334,0.5269791666666667,0.5577604166666666,0.3259375,0.20958333333333334,0.18036458333333336,0.14302083333333335,0.3809375,0.6642708333333334,0.57859375,0.4886458333333333,0.27786458333333336,0.19921875,0.23692708333333334,0.2186979166666667,0.18494791666666666,0.14567708333333332,0.21614583333333334,0.32364583333333335,0.2800520833333333,0.31609375,0.8672395833333333,0.72171875,0.6668229166666667,0.6128125,0.6908333333333333,0.68765625,0.3190104166666667,0.24807291666666667,0.284375,0.19442708333333333,0.14942708333333335,0.20114583333333333,0.19609374999999998,0.34567708333333336,0.3159895833333333,0.28791666666666665,0.26723958333333336,0.4453125,0.5166666666666667,0.5246875,0.50546875,0.48239583333333336,0.3051041666666667,0.31364583333333335,0.22296875000000002,0.18833333333333335,0.21546875,0.16473958333333333,0.17911458333333333,0.23177083333333334,0.2080729166666667,0.2040625,0.32359375,0.33359374999999997,0.3511979166666666,0.26817708333333334,0.26718749999999997,0.21078125,0.20901041666666667,0.14255208333333333,0.14640625,0.15625,0.17953125,0.17369791666666667,0.23057291666666666,0.20281249999999998,0.20109375
peace,0.55635,0.38539999999999996,0.46965,0.45975,0.5655,0.41204999999999997,0.53935,0.37325,0.5004500000000001,0.44060000000000005,0.6163000000000001,0.45659999999999995,0.6214999999999999,0.7116,0.39840000000000003,0.6197,0.745,0.42015,0.5515,0.4486,0.5256000000000001,0.5038,0.62795,0.7051999999999999,0.12300000000000001,0.20195,0.2786,0.5624,0.7767000000000001,0.7445999999999999,0.3771,0.59565,0.77065,0.60765,0.4953,0.5303,0.54845,0.36784999999999995,0.5224,0.65595,0.6570999999999999,0.17809999999999998,0.2451,0.5211,0.6417499999999999,0.22995000000000002,0.50765,0.654,0.54755,0.43715,0.42215,0.48969999999999997,0.5661,0.3923,0.5600999999999999,0.5863499999999999,0.21280000000000002,0.4924,0.6141,0.34995,0.54805,0.35655000000000003,0.2809,0.43174999999999997,0.4243,0.44884999999999997,0.3884,0.4799,0.4609,0.5254,0.41369999999999996
peach,0.07239795918367346,0.06979591836734694,0.09311224489795919,0.1304591836734694,0.06877551020408164,0.08724489795918368,0.10091836734693878,0.12352040816326532,0.14790816326530612,0.20158163265306123,0.06709183673469388,0.0786734693877551,0.0789795918367347,0.07418367346938776,0.12061224489795919,0.18918367346938775,0.24994897959183673,0.1833673469387755,0.27994897959183673,0.24301020408163265,0.06989795918367347,0.12204081632653062,0.0813265306122449,0.0992857142857143,0.08020408163265307,0.065,0.0635204081632653,0.08948979591836734,0.10877551020408163,0.10887755102040816,0.25051020408163266,0.45698979591836736,0.6406122448979592,0.48897959183673473,0.265765306122449,0.10933673469387754,0.10811224489795919,0.17250000000000001,0.18091836734693878,0.14311224489795918,0.14892857142857144,0.14535714285714285,0.23525510204081632,0.3760204081632653,0.4669387755102041,0.2570918367346939,0.616734693877551,0.7994897959183673,0.6144897959183674,0.3445408163265306,0.15892857142857145,0.16704081632653062,0.14698979591836736,0.17622448979591837,0.1781122448979592,0.23015306122448978,0.23346938775510204,0.41892857142857143,0.5406632653061224,0.4666326530612245,0.7693877551020408,0.4652551020408163,0.31551020408163266,0.1491326530612245,0.1464795918367347,0.17239795918367345,0.16612244897959186,0.18678571428571428,0.37801020408163266,0.47076530612244893,0.5898979591836735
plane,0.5610294117647059,0.5450980392156863,0.20926470588235294,0.11416666666666667,0.5536764705882353,0.576813725490196,0.3022549019607843,0.14441176470588235,0.14102941176470588,0.12044117647058823,0.5493137254901961,0.5551470588235294,0.5789705882352941,0.5348529411764705,0.17823529411764705,0.19691176470588237,0.20137254901960783,0.12955882352941175,0.12200980392156863,0.10509803921568628,0.37558823529411767,0.2788235294117647,0.4202450980392157,0.4320588235294118,0.6431862745098039,0.6443627450980391,0.746421568627451,0.8197549019607843,0.8918137254901961,0.8630392156862745,0.1543627450980392,0.17774509803921568,0.21857843137254904,0.12730392156862744,0.12980392156862744,0.20568627450980392,0.22509803921568627,0.19666666666666666,0.26612745098039214,0.25612745098039214,0.27941176470588236,0.18186274509803924,0.31,0.4269117647058824,0.5059313725490197,0.2448529411764706,0.19544117647058823,0.265343137254902,0.1949509803921569,0.2392156862745098,0.20568627450980392,0.20524509803921567,0.23073529411764707,0.2139705882352941,0.23,0.24593137254901962,0.20264705882352943,0.2681372549019608,0.2926960784313726,0.20220588235294118,0.20392156862745098,0.14686274509803923,0.34397058823529414,0.17029411764705885,0.19549019607843138,0.18661764705882353,0.20049019607843135,0.22872549019607846,0.2556862745098039,0.2868627450980392,0.20877450980392154
reliability,0.49725,0.46475,0.44104999999999994,0.43585,0.5285,0.4772,0.5295000000000001,0.3995,0.44235,0.4257,0.51535,0.44515,0.4919,0.55275,0.4043,0.45049999999999996,0.53525,0.44484999999999997,0.4746,0.4412,0.47595,0.5193,0.47805,0.5154,0.28335,0.35509999999999997,0.39640000000000003,0.5903,0.60945,0.6013000000000001,0.44155,0.5402,0.5553,0.5307999999999999,0.43865000000000004,0.43784999999999996,0.43805,0.418,0.42795,0.5036999999999999,0.47495,0.33854999999999996,0.37685,0.48445,0.58935,0.3921,0.4765,0.5476,0.49805,0.3987,0.45455,0.4255,0.46945,0.38555,0.49265000000000003,0.4384,0.39085000000000003,0.55985,0.53955,0.4803,0.51085,0.43920000000000003,0.3948,0.38835000000000003,0.4535,0.41479999999999995,0.4263,0.42505000000000004,0.51415,0.5638000000000001,0.5357500000000001
sad,0.52045,0.65835,0.40354999999999996,0.2709,0.5136999999999999,0.6929500000000001,0.5219,0.44755,0.31705,0.2191,0.40305,0.74605,0.71025,0.56125,0.55055,0.42979999999999996,0.24735,0.41355,0.27425,0.1856,0.301,0.6156,0.44975000000000004,0.40545000000000003,0.7502500000000001,0.7766500000000001,0.7344499999999999,0.5742,0.32030000000000003,0.40045000000000003,0.54165,0.36160000000000003,0.223,0.28245000000000003,0.1678,0.2686,0.2261,0.5022,0.49315,0.37875,0.2804,0.56995,0.5637,0.39535000000000003,0.32604999999999995,0.5322,0.40715,0.29035,0.28285,0.1855,0.3276,0.22335000000000002,0.20515,0.4545,0.33375,0.24495,0.50265,0.35245,0.23559999999999998,0.39035,0.25335,0.2742,0.22699999999999998,0.19485,0.19824999999999998,0.20825,0.29935,0.22915,0.27649999999999997,0.18600000000000003,0.20504999999999998
safety,0.54895,0.48314999999999997,0.45380000000000004,0.33104999999999996,0.5706,0.52615,0.50725,0.43920000000000003,0.4,0.37015,0.5446500000000001,0.5166499999999999,0.57,0.6595,0.43689999999999996,0.5570499999999999,0.54195,0.33045,0.46549999999999997,0.38585,0.47850000000000004,0.4986,0.5803,0.5675,0.27144999999999997,0.32380000000000003,0.39365,0.57875,0.608,0.67515,0.38335,0.46325000000000005,0.5631,0.4629,0.30524999999999997,0.46104999999999996,0.44675,0.44765,0.59705,0.5477000000000001,0.5074000000000001,0.32594999999999996,0.39505,0.5639,0.5776,0.4082,0.4656,0.50295,0.46509999999999996,0.2982,0.48085,0.50285,0.49810000000000004,0.48855000000000004,0.5546,0.5047,0.4477,0.5434,0.55125,0.46144999999999997,0.50415,0.3809,0.30225,0.46235,0.5357500000000001,0.48135,0.4481,0.5389,0.52,0.5216,0.4658
sandstorm,0.12692307692307692,0.12673076923076923,0.16509615384615384,0.16423076923076924,0.1354326923076923,0.14408653846153846,0.16624999999999998,0.14461538461538462,0.1660096153846154,0.1533173076923077,0.12466346153846154,0.1739903846153846,0.21423076923076925,0.20509615384615387,0.18254807692307692,0.20466346153846154,0.21091346153846152,0.1837980769230769,0.17490384615384616,0.17110576923076926,0.14307692307692307,0.13677884615384614,0.16528846153846155,0.1883653846153846,0.29038461538461535,0.41971153846153847,0.48956730769230766,0.45105769230769227,0.33115384615384613,0.39942307692307694,0.27749999999999997,0.30322115384615383,0.27798076923076925,0.23009615384615384,0.18350961538461538,0.13552884615384614,0.14302884615384615,0.13326923076923078,0.1658653846153846,0.19076923076923077,0.26485576923076926,0.6182692307692308,0.8399038461538461,0.8212019230769231,0.8029326923076923,0.6322596153846154,0.6814903846153846,0.5625,0.36125,0.23817307692307693,0.11884615384615384,0.12418269230769231,0.140625,0.18759615384615386,0.24653846153846154,0.3127403846153846,0.7399038461538462,0.8619711538461539,0.8212499999999999,0.7269230769230769,0.6915384615384615,0.4504326923076923,0.2586538461538461,0.11192307692307693,0.13254807692307694,0.14822115384615384,0.23740384615384616,0.3317788461538462,0.7120192307692308,0.7372596153846154,0.6459615384615385
shirt,0.646875,0.5771354166666667,0.42557291666666663,0.4165625,0.6358854166666666,0.6530208333333333,0.5175520833333334,0.3706770833333333,0.4025,0.37427083333333333,0.5626041666666667,0.6783854166666666,0.62609375,0.6667187499999999,0.4821354166666667,0.5086979166666666,0.53953125,0.4315625,0.4727604166666666,0.35619791666666667,0.4697395833333333,0.521875,0.5221875,0.5746354166666666,0.8591666666666667,0.7171875,0.7072395833333333,0.78921875,0.8429166666666666,0.8391145833333334,0.5188541666666667,0.5318229166666667,0.5825,0.470625,0.35874999999999996,0.4118229166666667,0.4555208333333333,0.46161458333333333,0.49942708333333335,0.4779166666666667,0.4413020833333334,0.40375,0.5458854166666667,0.616875,0.6397395833333334,0.48151041666666666,0.49546874999999996,0.5256770833333334,0.5207291666666667,0.4471354166666666,0.3815625,0.3622916666666667,0.40171874999999996,0.41479166666666667,0.4015104166666667,0.42963541666666666,0.38083333333333336,0.5064583333333333,0.53015625,0.4672395833333333,0.4256770833333334,0.42208333333333337,0.5105208333333333,0.36557291666666664,0.3683854166666667,0.37427083333333333,0.38395833333333335,0.4128125,0.41427083333333337,0.4473958333333334,0.4154166666666667
shoes,0.44119791666666663,0.4448958333333333,0.35390625000000003,0.25140625,0.4327083333333333,0.4821875,0.3642708333333333,0.2825520833333333,0.2675,0.24291666666666667,0.3683854166666667,0.5420833333333334,0.5209374999999999,0.5057291666666667,0.3086979166666667,0.3177083333333333,0.31265625,0.2948958333333333,0.30432291666666667,0.305,0.28791666666666665,0.33619791666666665,0.35770833333333335,0.3563020833333333,0.8469270833333334,0.7039062500000001,0.6646875,0.7911979166666666,0.8483333333333333,0.8494270833333334,0.338125,0.3623958333333333,0.4109895833333333,0.27276041666666667,0.29546875,0.2361458333333333,0.27171875,0.32609375,0.29130208333333335,0.26494791666666667,0.26718749999999997,0.35218750000000004,0.43822916666666667,0.57828125,0.6163541666666666,0.47953124999999996,0.38505208333333335,0.3668229166666667,0.3084895833333333,0.3045833333333333,0.2596354166666667,0.24307291666666667,0.20994791666666668,0.2471875,0.24302083333333335,0.25625,0.28984375,0.40463541666666664,0.403125,0.3563541666666667,0.3086979166666667,0.28395833333333337,0.4516145833333333,0.22614583333333335,0.22901041666666666,0.21177083333333335,0.19661458333333334,0.20953124999999997,0.29119791666666667,0.2859375,0.2755208333333333
sky,0.8700555555555556,0.798888888888889,0.29683333333333334,0.16733333333333333,0.8370555555555554,0.7840555555555555,0.4454444444444445,0.15766666666666665,0.1885,0.16572222222222222,0.853,0.7733333333333333,0.7611666666666667,0.7516666666666667,0.18816666666666665,0.21966666666666665,0.19366666666666665,0.14127777777777778,0.18783333333333335,0.15916666666666665,0.6492777777777778,0.5241111111111111,0.7562222222222222,0.7272222222222222,0.3768333333333333,0.38072222222222224,0.3855,0.474,0.5964444444444444,0.5681666666666666,0.16583333333333333,0.23661111111111113,0.254,0.19977777777777778,0.13472222222222222,0.30777777777777776,0.40733333333333327,0.13616666666666669,0.1765,0.2555,0.3258888888888889,0.1527777777777778,0.2082222222222222,0.25372222222222224,0.34805555555555556,0.154,0.1986111111111111,0.2733333333333334,0.20094444444444445,0.16422222222222221,0.13455555555555554,0.18355555555555556,0.19255555555555554,0.164,0.19733333333333336,0.2122777777777778,0.15216666666666667,0.30077777777777776,0.24183333333333334,0.20122222222222222,0.221,0.20833333333333334,0.15172222222222223,0.1585,0.14894444444444446,0.14833333333333332,0.15005555555555555,0.1846111111111111,0.2061111111111111,0.28238888888888886,0.2623333333333333
sleeping,0.5958653846153846,0.697451923076923,0.5843269230769231,0.40033653846153844,0.5670673076923077,0.7907211538461538,0.6918269230769231,0.6137019230769231,0.4790865384615385,0.2764423076923077,0.43451923076923077,0.8017788461538462,0.7931730769230769,0.6799519230769231,0.7478846153846154,0.6126442307692308,0.4719230769230769,0.5496634615384616,0.3751923076923077,0.2254326923076923,0.3091826923076923,0.638173076923077,0.5142307692307692,0.42173076923076924,0.8170192307692308,0.7748557692307693,0.7056250000000001,0.6106730769230769,0.4001923076923077,0.45543269230769234,0.6270192307692307,0.5141826923076923,0.4158173076923077,0.3370673076923077,0.2089903846153846,0.3747596153846154,0.30322115384615383,0.5176442307692308,0.48278846153846156,0.4309134615384615,0.3562019230769231,0.5363461538461538,0.5139423076923078,0.4532211538461538,0.4063461538461538,0.4801442307692308,0.4492307692307692,0.32971153846153844,0.3047115384615385,0.15951923076923077,0.42365384615384616,0.3051923076923077,0.26908653846153846,0.42850961538461535,0.32211538461538464,0.3202884615384616,0.44052884615384613,0.3540865384615385,0.30033653846153846,0.35899038461538463,0.30504807692307695,0.2715384615384615,0.1527403846153846,0.21331730769230772,0.2402403846153846,0.21519230769230768,0.2535576923076923,0.22153846153846152,0.24456730769230772,0.2637019230769231,0.2439903846153846
socks,0.325,0.3240104166666667,0.25755208333333335,0.22229166666666667,0.31916666666666665,0.39203125,0.30213541666666666,0.27619791666666665,0.22968750000000002,0.25052083333333336,0.3301041666666667,0.3840625,0.44546875,0.4566145833333333,0.27875,0.28729166666666667,0.27088541666666666,0.26697916666666666,0.2205208333333333,0.26765625,0.2790625,0.31802083333333336,0.2930729166666667,0.31088541666666664,0.8477083333333333,0.7508333333333334,0.7240104166666667,0.7842708333333334,0.8689583333333334,0.8499479166666667,0.37109375,0.29890625,0.313125,0.28286458333333336,0.23296874999999997,0.25364583333333335,0.25145833333333334,0.26286458333333335,0.27989583333333334,0.280625,0.32828125,0.3563541666666667,0.378125,0.5330208333333334,0.6067708333333334,0.4019791666666667,0.26619791666666665,0.3294270833333333,0.27984375,0.24687499999999998,0.22645833333333332,0.24557291666666667,0.23942708333333332,0.23369791666666664,0.2576041666666667,0.22739583333333335,0.26385416666666667,0.31614583333333335,0.35041666666666665,0.2484375,0.26234375,0.21947916666666667,0.26703125,0.21447916666666667,0.2015625,0.17869791666666668,0.20380208333333336,0.20166666666666666,0.24052083333333332,0.23072916666666665,0.24802083333333333
speed,0.5164,0.42219999999999996,0.44980000000000003,0.49475,0.4532,0.33740000000000003,0.4143,0.32439999999999997,0.41245,0.60405,0.54295,0.261,0.29595,0.36125,0.2261,0.33704999999999996,0.43255000000000005,0.34475,0.4514,0.59805,0.58685,0.3212,0.45035000000000003,0.51445,0.2464,0.2278,0.2011,0.34655,0.5246500000000001,0.4426,0.2415,0.30325,0.4622,0.39635,0.5832999999999999,0.58745,0.60585,0.34380000000000005,0.39905,0.467,0.45649999999999996,0.2027,0.22235,0.327,0.4003,0.26585000000000003,0.31420000000000003,0.41435,0.5472,0.7092,0.52855,0.6206499999999999,0.5792499999999999,0.37205,0.49805,0.5214500000000001,0.2967,0.42335,0.4617,0.40685000000000004,0.439,0.53425,0.7186499999999999,0.7197499999999999,0.68255,0.69545,0.5337,0.6095,0.6014499999999999,0.60355,0.5964
strawberry,0.13092391304347825,0.12027173913043478,0.15081521739130435,0.21070652173913046,0.1579891304347826,0.13010869565217392,0.16157608695652173,0.16592391304347825,0.1909782608695652,0.273804347826087,0.15521739130434783,0.14978260869565216,0.15364130434782608,0.1795108695652174,0.15940217391304348,0.22951086956521738,0.26369565217391305,0.24391304347826087,0.36679347826086955,0.43559782608695646,0.15831521739130433,0.2023913043478261,0.19570652173913042,0.15967391304347825,0.20168478260869566,0.15380434782608696,0.1527717391304348,0.17304347826086958,0.21961956521739132,0.21820652173913044,0.33847826086956523,0.40228260869565213,0.46320652173913046,0.6390217391304348,0.5673369565217391,0.32554347826086955,0.28130434782608693,0.6393478260869565,0.5395652173913044,0.3569565217391304,0.2996739130434783,0.21434782608695652,0.20956521739130435,0.21483695652173915,0.21902173913043477,0.27641304347826084,0.3273369565217391,0.36184782608695654,0.64375,0.7745108695652173,0.6133152173913043,0.4947826086956522,0.4177173913043478,0.4563043478260869,0.43179347826086956,0.3356521739130435,0.21510869565217391,0.1922826086956522,0.20994565217391306,0.19706521739130434,0.22543478260869562,0.3225,0.8522282608695653,0.43668478260869564,0.4641847826086956,0.4151086956521739,0.3378260869565217,0.2568478260869565,0.19956521739130434,0.19711956521739132,0.1778804347826087
sunset,0.2937777777777778,0.2986111111111111,0.42916666666666664,0.4205,0.3325,0.29566666666666663,0.4703888888888889,0.3655555555555555,0.491,0.4897222222222223,0.3669444444444444,0.31627777777777777,0.3036111111111111,0.4011666666666667,0.39905555555555555,0.4427222222222222,0.5167777777777778,0.4045,0.5330555555555556,0.4834444444444444,0.3255,0.2738888888888889,0.3228333333333333,0.32572222222222225,0.19772222222222224,0.15522222222222223,0.1335,0.2623333333333333,0.2437777777777778,0.2368888888888889,0.4037222222222222,0.5337222222222222,0.5928888888888889,0.6346111111111111,0.5163333333333333,0.1877222222222222,0.22783333333333333,0.13955555555555557,0.19616666666666668,0.20716666666666667,0.2654444444444444,0.13494444444444445,0.219,0.4011666666666666,0.4368888888888889,0.29966666666666664,0.5281666666666667,0.6340555555555555,0.7243333333333333,0.6065,0.1673333333333333,0.1927222222222222,0.20066666666666666,0.13333333333333333,0.25672222222222224,0.2534444444444444,0.3113888888888889,0.5765555555555556,0.6110555555555556,0.6763333333333333,0.7441111111111111,0.7305555555555555,0.6396666666666667,0.18083333333333332,0.18661111111111112,0.19555555555555557,0.2521111111111111,0.3843888888888889,0.6879444444444445,0.6833888888888889,0.784111111111111
train,0.39269607843137255,0.44725490196078427,0.2828921568627451,0.24348039215686276,0.41029411764705886,0.46049019607843134,0.3163235294117647,0.27578431372549017,0.22857843137254905,0.2623039215686274,0.37931372549019604,0.46691176470588236,0.4601960784313725,0.3275,0.2976960784313725,0.26838235294117646,0.28794117647058826,0.283578431372549,0.21490196078431376,0.2708333333333333,0.343235294117647,0.4277941176470588,0.32735294117647057,0.3301470588235294,0.7493627450980392,0.7062254901960784,0.7013235294117647,0.6234313725490196,0.5947549019607843,0.6354411764705882,0.5364215686274509,0.3891176470588235,0.33749999999999997,0.33509803921568626,0.2766176470588235,0.32196078431372543,0.3562745098039216,0.42220588235294115,0.43764705882352944,0.33416666666666667,0.35843137254901963,0.6232843137254902,0.5448529411764707,0.4950980392156863,0.5243137254901961,0.5621078431372549,0.44200980392156863,0.312156862745098,0.4080392156862745,0.42901960784313725,0.4160294117647059,0.29147058823529415,0.3558823529411764,0.3848529411764706,0.3503921568627451,0.2782843137254902,0.48602941176470593,0.3948039215686275,0.47558823529411764,0.4316666666666667,0.39127450980392153,0.4688235294117647,0.5525980392156863,0.2949019607843137,0.3555392156862745,0.3353921568627451,0.3871568627450981,0.4050490196078431,0.4087254901960784,0.4100490196078432,0.4071078431372549
